block_num,timestamp,transactionId,protocol,tvl,usd,period
252911944,1655625600,91d45245e4d86108da2d74e054fb978594e07b4928df00ff808326c3d39f6c29,swap.defi,7571426.1649 EOS,6652583.1298 USD,2022-06-19T08:00:00
252913145,1655626201,4c3c42d97f216be4b16eb7462d36c93f49f335a9ed84f2f4139364c825eb8aad,danchorsmart,3288070.8060 EOS,2898792.6576 USD,2022-06-19T08:10:00
252913145,1655626201,4c3c42d97f216be4b16eb7462d36c93f49f335a9ed84f2f4139364c825eb8aad,lend.defi,1283967.1689 EOS,1126479.7958 USD,2022-06-19T08:10:00
252913145,1655626201,4c3c42d97f216be4b16eb7462d36c93f49f335a9ed84f2f4139364c825eb8aad,lend.pizza,492125.8754 EOS,431969.5101 USD,2022-06-19T08:10:00
252913145,1655626201,4c3c42d97f216be4b16eb7462d36c93f49f335a9ed84f2f4139364c825eb8aad,swap.defi,7571426.1649 EOS,6652583.1298 USD,2022-06-19T08:10:00
252914343,1655626800,f6e0a933a0d8930c7b41b07aa9b103ac870077c85aa81cbe73c42df994951a31,danchorsmart,3288045.3493 EOS,2891589.5893 USD,2022-06-19T08:20:00
252914343,1655626800,f6e0a933a0d8930c7b41b07aa9b103ac870077c85aa81cbe73c42df994951a31,lend.defi,1283857.7605 EOS,1125999.2298 USD,2022-06-19T08:20:00
252914343,1655626800,f6e0a933a0d8930c7b41b07aa9b103ac870077c85aa81cbe73c42df994951a31,lend.pizza,492138.7997 EOS,431964.4247 USD,2022-06-19T08:20:00
252914343,1655626800,f6e0a933a0d8930c7b41b07aa9b103ac870077c85aa81cbe73c42df994951a31,swap.defi,7571550.3165 EOS,6652692.0728 USD,2022-06-19T08:20:00
252915561,1655627409,298f7b27b62b66abc63c783df6472ec72ef9f90b85fd51f2e8ce6bbf8cc4bbc8,danchorsmart,3288003.4318 EOS,2892532.1408 USD,2022-06-19T08:30:00
252915561,1655627409,298f7b27b62b66abc63c783df6472ec72ef9f90b85fd51f2e8ce6bbf8cc4bbc8,lend.defi,1283791.5728 EOS,1127133.7339 USD,2022-06-19T08:30:00
252915561,1655627409,298f7b27b62b66abc63c783df6472ec72ef9f90b85fd51f2e8ce6bbf8cc4bbc8,lend.pizza,492138.7997 EOS,431964.4247 USD,2022-06-19T08:30:00
252915561,1655627409,298f7b27b62b66abc63c783df6472ec72ef9f90b85fd51f2e8ce6bbf8cc4bbc8,swap.defi,7571183.6287 EOS,6652868.8541 USD,2022-06-19T08:30:00
252916744,1655628000,3bb01e293bcad352177b6d24a913475cbb91fcd827280b0c47eec1bb42c0c03e,danchorsmart,3287975.3509 EOS,2893160.3476 USD,2022-06-19T08:40:00
252916744,1655628000,3bb01e293bcad352177b6d24a913475cbb91fcd827280b0c47eec1bb42c0c03e,lend.defi,1283707.5729 EOS,1126547.8608 USD,2022-06-19T08:40:00
252916744,1655628000,3bb01e293bcad352177b6d24a913475cbb91fcd827280b0c47eec1bb42c0c03e,lend.pizza,492138.7997 EOS,431964.4247 USD,2022-06-19T08:40:00
252916744,1655628000,3bb01e293bcad352177b6d24a913475cbb91fcd827280b0c47eec1bb42c0c03e,swap.defi,7571040.5768 EOS,6652992.9609 USD,2022-06-19T08:40:00
252917962,1655628609,98fbef33052f89bf8f4a476cce2041569343dca4caf0080c019f82c4858c5c4c,danchorsmart,3287919.0282 EOS,2894416.5195 USD,2022-06-19T08:50:00
252917962,1655628609,98fbef33052f89bf8f4a476cce2041569343dca4caf0080c019f82c4858c5c4c,lend.defi,1283707.5729 EOS,1126547.8608 USD,2022-06-19T08:50:00
252917962,1655628609,98fbef33052f89bf8f4a476cce2041569343dca4caf0080c019f82c4858c5c4c,lend.pizza,492138.7997 EOS,431964.4247 USD,2022-06-19T08:50:00
252917962,1655628609,98fbef33052f89bf8f4a476cce2041569343dca4caf0080c019f82c4858c5c4c,swap.defi,7571040.5768 EOS,6652992.9609 USD,2022-06-19T08:50:00
252919156,1655629206,04d3f7337a416cd0c3647e2000a8ad30962ba52e89f511e2ad7fec0867904aef,danchorsmart,3287928.4596 EOS,2894204.7723 USD,2022-06-19T09:00:00
252919156,1655629206,04d3f7337a416cd0c3647e2000a8ad30962ba52e89f511e2ad7fec0867904aef,lend.defi,1283329.7362 EOS,1126729.2978 USD,2022-06-19T09:00:00
252919156,1655629206,04d3f7337a416cd0c3647e2000a8ad30962ba52e89f511e2ad7fec0867904aef,lend.pizza,492138.7997 EOS,431964.4247 USD,2022-06-19T09:00:00
252919156,1655629206,04d3f7337a416cd0c3647e2000a8ad30962ba52e89f511e2ad7fec0867904aef,swap.defi,7571040.5768 EOS,6652992.9609 USD,2022-06-19T09:00:00
252920352,1655629804,ae8a43d56c1c694fb468bbea231c8ffe60709720c552c40edbcc3583deb06374,danchorsmart,3288072.1915 EOS,2891025.0853 USD,2022-06-19T09:10:00
252920352,1655629804,ae8a43d56c1c694fb468bbea231c8ffe60709720c552c40edbcc3583deb06374,lend.defi,1283094.3618 EOS,1126864.2288 USD,2022-06-19T09:10:00
252920352,1655629804,ae8a43d56c1c694fb468bbea231c8ffe60709720c552c40edbcc3583deb06374,lend.pizza,492138.7997 EOS,431964.4247 USD,2022-06-19T09:10:00
252920352,1655629804,ae8a43d56c1c694fb468bbea231c8ffe60709720c552c40edbcc3583deb06374,swap.defi,7571040.5768 EOS,6652992.9609 USD,2022-06-19T09:10:00
252921549,1655630403,62f1bb1d6e366d76cff137d0f9f042245c921ac91b1036d8bb3f1548498af421,danchorsmart,3288072.4220 EOS,2894209.6120 USD,2022-06-19T09:20:00
252921549,1655630403,62f1bb1d6e366d76cff137d0f9f042245c921ac91b1036d8bb3f1548498af421,lend.defi,1282887.5309 EOS,1126895.9935 USD,2022-06-19T09:20:00
252921549,1655630403,62f1bb1d6e366d76cff137d0f9f042245c921ac91b1036d8bb3f1548498af421,lend.pizza,492138.7997 EOS,431964.4247 USD,2022-06-19T09:20:00
252921549,1655630403,62f1bb1d6e366d76cff137d0f9f042245c921ac91b1036d8bb3f1548498af421,swap.defi,7571040.5768 EOS,6652992.9609 USD,2022-06-19T09:20:00
252922749,1655631003,61909c0429183f6138f323cf43236cfb350e8eb58d0df471366bad3a3875225a,danchorsmart,3288040.4017 EOS,2896485.6849 USD,2022-06-19T09:30:00
252922749,1655631003,61909c0429183f6138f323cf43236cfb350e8eb58d0df471366bad3a3875225a,lend.defi,1282856.1863 EOS,1126911.1115 USD,2022-06-19T09:30:00
252922749,1655631003,61909c0429183f6138f323cf43236cfb350e8eb58d0df471366bad3a3875225a,lend.pizza,492138.7997 EOS,431964.4247 USD,2022-06-19T09:30:00
252922749,1655631003,61909c0429183f6138f323cf43236cfb350e8eb58d0df471366bad3a3875225a,swap.defi,7571040.5768 EOS,6652992.9609 USD,2022-06-19T09:30:00
252923948,1655631602,0d2ce2a859c47edc234a7328b0df09a05b0afcd79d0c7f61509dbe85762f4655,danchorsmart,3288008.6662 EOS,2895685.9809 USD,2022-06-19T09:40:00
252923948,1655631602,0d2ce2a859c47edc234a7328b0df09a05b0afcd79d0c7f61509dbe85762f4655,lend.defi,1282827.6438 EOS,1126971.2856 USD,2022-06-19T09:40:00
252923948,1655631602,0d2ce2a859c47edc234a7328b0df09a05b0afcd79d0c7f61509dbe85762f4655,lend.pizza,492125.8754 EOS,431969.5101 USD,2022-06-19T09:40:00
252923948,1655631602,0d2ce2a859c47edc234a7328b0df09a05b0afcd79d0c7f61509dbe85762f4655,swap.defi,7571040.5768 EOS,6652992.9609 USD,2022-06-19T09:40:00
252925144,1655632200,12faeecb7cee0d869f2394cdd76d51f96206486c1ad44f12c5cf912f76d1e06d,danchorsmart,3287977.9188 EOS,2897966.5647 USD,2022-06-19T09:50:00
252925144,1655632200,12faeecb7cee0d869f2394cdd76d51f96206486c1ad44f12c5cf912f76d1e06d,lend.defi,1282826.0876 EOS,1126968.5693 USD,2022-06-19T09:50:00
252925144,1655632200,12faeecb7cee0d869f2394cdd76d51f96206486c1ad44f12c5cf912f76d1e06d,lend.pizza,491951.4921 EOS,432861.0317 USD,2022-06-19T09:50:00
252925144,1655632200,12faeecb7cee0d869f2394cdd76d51f96206486c1ad44f12c5cf912f76d1e06d,swap.defi,7570982.8738 EOS,6652436.7129 USD,2022-06-19T09:50:00
252926348,1655632802,aae93bd9f657fc021f03ca879eafd33ad7d7e3e5be22a0db3d7c5add1a675939,danchorsmart,3287950.3650 EOS,2898601.9967 USD,2022-06-19T10:00:00
252926348,1655632802,aae93bd9f657fc021f03ca879eafd33ad7d7e3e5be22a0db3d7c5add1a675939,lend.defi,1282826.0876 EOS,1126968.5693 USD,2022-06-19T10:00:00
252926348,1655632802,aae93bd9f657fc021f03ca879eafd33ad7d7e3e5be22a0db3d7c5add1a675939,lend.pizza,491945.7371 EOS,432855.9828 USD,2022-06-19T10:00:00
252926348,1655632802,aae93bd9f657fc021f03ca879eafd33ad7d7e3e5be22a0db3d7c5add1a675939,swap.defi,7570916.4252 EOS,6652884.0179 USD,2022-06-19T10:00:00
252927545,1655633401,b802ed3a7404f3c6f25a7244ea72415c743b9a5e1036ce2b312d859f08478c47,danchorsmart,3287937.4457 EOS,2898918.1534 USD,2022-06-19T10:10:00
252927545,1655633401,b802ed3a7404f3c6f25a7244ea72415c743b9a5e1036ce2b312d859f08478c47,lend.defi,1282791.9606 EOS,1126938.6229 USD,2022-06-19T10:10:00
252927545,1655633401,b802ed3a7404f3c6f25a7244ea72415c743b9a5e1036ce2b312d859f08478c47,lend.pizza,491912.1221 EOS,432859.3235 USD,2022-06-19T10:10:00
252927545,1655633401,b802ed3a7404f3c6f25a7244ea72415c743b9a5e1036ce2b312d859f08478c47,swap.defi,7570847.3291 EOS,6652823.3861 USD,2022-06-19T10:10:00
252928743,1655634000,f564b60eb94e25a96ba637cb2eb5f45b3357578514a19b410d2abbe49a3f5ba4,danchorsmart,3287927.7186 EOS,2899129.4793 USD,2022-06-19T10:20:00
252928743,1655634000,f564b60eb94e25a96ba637cb2eb5f45b3357578514a19b410d2abbe49a3f5ba4,lend.defi,1282597.3292 EOS,1127705.6655 USD,2022-06-19T10:20:00
252928743,1655634000,f564b60eb94e25a96ba637cb2eb5f45b3357578514a19b410d2abbe49a3f5ba4,lend.pizza,491773.0649 EOS,432109.4755 USD,2022-06-19T10:20:00
252928743,1655634000,f564b60eb94e25a96ba637cb2eb5f45b3357578514a19b410d2abbe49a3f5ba4,swap.defi,7570786.9099 EOS,6652015.1874 USD,2022-06-19T10:20:00
252929950,1655634603,0a16b6e6dd317a6ac1892878355449ab839d796f6b0cbbf65779e454963f6727,danchorsmart,3287584.4826 EOS,2870336.6372 USD,2022-06-19T10:30:00
252929950,1655634603,0a16b6e6dd317a6ac1892878355449ab839d796f6b0cbbf65779e454963f6727,lend.defi,1282785.4706 EOS,1127707.6439 USD,2022-06-19T10:30:00
252929950,1655634603,0a16b6e6dd317a6ac1892878355449ab839d796f6b0cbbf65779e454963f6727,lend.pizza,491791.9945 EOS,432093.9140 USD,2022-06-19T10:30:00
252929950,1655634603,0a16b6e6dd317a6ac1892878355449ab839d796f6b0cbbf65779e454963f6727,swap.defi,7570213.0568 EOS,6654045.4164 USD,2022-06-19T10:30:00
252931146,1655635201,efce8ac72c325b58bd460895584f474c0b841c894506cd77bf0f1851126c82cb,danchorsmart,3287551.1998 EOS,2866347.7545 USD,2022-06-19T10:40:00
252931146,1655635201,efce8ac72c325b58bd460895584f474c0b841c894506cd77bf0f1851126c82cb,lend.defi,1282733.7224 EOS,1128131.6141 USD,2022-06-19T10:40:00
252931146,1655635201,efce8ac72c325b58bd460895584f474c0b841c894506cd77bf0f1851126c82cb,lend.pizza,491692.2831 EOS,432138.2486 USD,2022-06-19T10:40:00
252931146,1655635201,efce8ac72c325b58bd460895584f474c0b841c894506cd77bf0f1851126c82cb,swap.defi,7569404.6767 EOS,6653591.0603 USD,2022-06-19T10:40:00
252932345,1655635801,d9fb726eb1e09c749aa0e1e07b77cbd1a9e2d0d5d75e6cf33be482f4453a81fe,danchorsmart,3287495.3711 EOS,2867606.5131 USD,2022-06-19T10:50:00
252932345,1655635801,d9fb726eb1e09c749aa0e1e07b77cbd1a9e2d0d5d75e6cf33be482f4453a81fe,lend.defi,1282990.5153 EOS,1128046.8240 USD,2022-06-19T10:50:00
252932345,1655635801,d9fb726eb1e09c749aa0e1e07b77cbd1a9e2d0d5d75e6cf33be482f4453a81fe,lend.pizza,491473.9103 EOS,431998.5852 USD,2022-06-19T10:50:00
252932345,1655635801,d9fb726eb1e09c749aa0e1e07b77cbd1a9e2d0d5d75e6cf33be482f4453a81fe,swap.defi,7568784.0614 EOS,6655328.2574 USD,2022-06-19T10:50:00
252933544,1655636400,9f231c3d6053cab2bc13007959185ca4127aada51edd9f36f349d84ee083776f,danchorsmart,3287067.9160 EOS,2882076.0459 USD,2022-06-19T11:00:00
252933544,1655636400,9f231c3d6053cab2bc13007959185ca4127aada51edd9f36f349d84ee083776f,lend.defi,1282673.0350 EOS,1128619.0136 USD,2022-06-19T11:00:00
252933544,1655636400,9f231c3d6053cab2bc13007959185ca4127aada51edd9f36f349d84ee083776f,lend.pizza,491509.8389 EOS,432015.6552 USD,2022-06-19T11:00:00
252933544,1655636400,9f231c3d6053cab2bc13007959185ca4127aada51edd9f36f349d84ee083776f,swap.defi,7569132.2275 EOS,6645537.4027 USD,2022-06-19T11:00:00
252934746,1655637001,83709a9766ceae53cf9619154bc68b575f8be9bc391cddfcb000f8726e790527,danchorsmart,3286879.7859 EOS,2886414.3621 USD,2022-06-19T11:10:00
252934746,1655637001,83709a9766ceae53cf9619154bc68b575f8be9bc391cddfcb000f8726e790527,lend.defi,1281832.7802 EOS,1129251.7641 USD,2022-06-19T11:10:00
252934746,1655637001,83709a9766ceae53cf9619154bc68b575f8be9bc391cddfcb000f8726e790527,lend.pizza,491459.1702 EOS,432637.0381 USD,2022-06-19T11:10:00
252934746,1655637001,83709a9766ceae53cf9619154bc68b575f8be9bc391cddfcb000f8726e790527,swap.defi,7568774.0653 EOS,6653316.6625 USD,2022-06-19T11:10:00
252935944,1655637600,293ccfcc41362eaa869157867fccfa2ec89a1b1f392952507b81891e93f5cc18,danchorsmart,3286875.2137 EOS,2886520.2561 USD,2022-06-19T11:20:00
252935944,1655637600,293ccfcc41362eaa869157867fccfa2ec89a1b1f392952507b81891e93f5cc18,lend.defi,1281405.7152 EOS,1127167.5197 USD,2022-06-19T11:20:00
252935944,1655637600,293ccfcc41362eaa869157867fccfa2ec89a1b1f392952507b81891e93f5cc18,lend.pizza,491332.7707 EOS,432010.6770 USD,2022-06-19T11:20:00
252935944,1655637600,293ccfcc41362eaa869157867fccfa2ec89a1b1f392952507b81891e93f5cc18,swap.defi,7567523.6579 EOS,6654758.2843 USD,2022-06-19T11:20:00
252937149,1655638203,439e1a3c2ef5255b51d05d11efb8417802b19cfcb548ed7f46b43e3777d5f062,danchorsmart,3286829.8259 EOS,2887579.4422 USD,2022-06-19T11:30:00
252937149,1655638203,439e1a3c2ef5255b51d05d11efb8417802b19cfcb548ed7f46b43e3777d5f062,lend.defi,1236837.9579 EOS,1086262.3246 USD,2022-06-19T11:30:00
252937149,1655638203,439e1a3c2ef5255b51d05d11efb8417802b19cfcb548ed7f46b43e3777d5f062,lend.pizza,491290.8584 EOS,432155.2201 USD,2022-06-19T11:30:00
252937149,1655638203,439e1a3c2ef5255b51d05d11efb8417802b19cfcb548ed7f46b43e3777d5f062,swap.defi,7567814.7462 EOS,6655777.0972 USD,2022-06-19T11:30:00
252938349,1655638803,803a01873a46794bb03ea66910aec47e1293408adb8aee0ba5dc6eb4c47b9ccd,danchorsmart,3286806.7529 EOS,2888108.6652 USD,2022-06-19T11:40:00
252938349,1655638803,803a01873a46794bb03ea66910aec47e1293408adb8aee0ba5dc6eb4c47b9ccd,lend.defi,1236045.4969 EOS,1085606.7801 USD,2022-06-19T11:40:00
252938349,1655638803,803a01873a46794bb03ea66910aec47e1293408adb8aee0ba5dc6eb4c47b9ccd,lend.pizza,491084.0351 EOS,431827.8862 USD,2022-06-19T11:40:00
252938349,1655638803,803a01873a46794bb03ea66910aec47e1293408adb8aee0ba5dc6eb4c47b9ccd,swap.defi,7567004.0383 EOS,6655581.3530 USD,2022-06-19T11:40:00
252939550,1655639403,fd60666a99931e4ba4d37f35c7ac608852276392be3a067866fe51ed42bad1da,danchorsmart,3286779.0079 EOS,2888741.4047 USD,2022-06-19T11:50:00
252939550,1655639403,fd60666a99931e4ba4d37f35c7ac608852276392be3a067866fe51ed42bad1da,lend.defi,1235808.8141 EOS,1087926.7661 USD,2022-06-19T11:50:00
252939550,1655639403,fd60666a99931e4ba4d37f35c7ac608852276392be3a067866fe51ed42bad1da,lend.pizza,490932.2617 EOS,432940.7954 USD,2022-06-19T11:50:00
252939550,1655639403,fd60666a99931e4ba4d37f35c7ac608852276392be3a067866fe51ed42bad1da,swap.defi,7565133.2057 EOS,6663797.8782 USD,2022-06-19T11:50:00
252940755,1655640006,7bd7efa79155f15b4e7e73c9fc0dcb21a6b56acbe2b54675ef384acdf3bcc024,danchorsmart,3286650.7202 EOS,2891685.2157 USD,2022-06-19T12:00:00
252940755,1655640006,7bd7efa79155f15b4e7e73c9fc0dcb21a6b56acbe2b54675ef384acdf3bcc024,lend.defi,1234451.5951 EOS,1087570.0887 USD,2022-06-19T12:00:00
252940755,1655640006,7bd7efa79155f15b4e7e73c9fc0dcb21a6b56acbe2b54675ef384acdf3bcc024,lend.pizza,490744.7466 EOS,432370.4044 USD,2022-06-19T12:00:00
252940755,1655640006,7bd7efa79155f15b4e7e73c9fc0dcb21a6b56acbe2b54675ef384acdf3bcc024,swap.defi,7563243.0808 EOS,6666167.6649 USD,2022-06-19T12:00:00
252941947,1655640602,bcc35d39794e7f088e57acaee98bc0f20f1cd68047ca7d5354a6e33cbbb7ac23,danchorsmart,3286522.9263 EOS,2894630.2139 USD,2022-06-19T12:10:00
252941947,1655640602,bcc35d39794e7f088e57acaee98bc0f20f1cd68047ca7d5354a6e33cbbb7ac23,lend.defi,1233129.8009 EOS,1088283.0474 USD,2022-06-19T12:10:00
252941947,1655640602,bcc35d39794e7f088e57acaee98bc0f20f1cd68047ca7d5354a6e33cbbb7ac23,lend.pizza,491015.9775 EOS,432691.7911 USD,2022-06-19T12:10:00
252941947,1655640602,bcc35d39794e7f088e57acaee98bc0f20f1cd68047ca7d5354a6e33cbbb7ac23,swap.defi,7563294.2709 EOS,6664203.7402 USD,2022-06-19T12:10:00
252943143,1655641200,bda6617b7f911a751edbf17b363c28ce48d3ed2b82d3d22edfc2e1d80762a9ce,danchorsmart,3286463.3465 EOS,2895991.3241 USD,2022-06-19T12:20:00
252943143,1655641200,bda6617b7f911a751edbf17b363c28ce48d3ed2b82d3d22edfc2e1d80762a9ce,lend.defi,1232737.2624 EOS,1088458.9428 USD,2022-06-19T12:20:00
252943143,1655641200,bda6617b7f911a751edbf17b363c28ce48d3ed2b82d3d22edfc2e1d80762a9ce,lend.pizza,490878.4637 EOS,432913.0890 USD,2022-06-19T12:20:00
252943143,1655641200,bda6617b7f911a751edbf17b363c28ce48d3ed2b82d3d22edfc2e1d80762a9ce,swap.defi,7563127.1943 EOS,6666075.6905 USD,2022-06-19T12:20:00
252944344,1655641801,39a83f73555ff47214c64a4fe324e9cc8a0f169c8a872a70a57a1cceee1ca2c4,danchorsmart,3286390.7091 EOS,2897685.3834 USD,2022-06-19T12:30:00
252944344,1655641801,39a83f73555ff47214c64a4fe324e9cc8a0f169c8a872a70a57a1cceee1ca2c4,lend.defi,1232199.2419 EOS,1082521.1227 USD,2022-06-19T12:30:00
252944344,1655641801,39a83f73555ff47214c64a4fe324e9cc8a0f169c8a872a70a57a1cceee1ca2c4,lend.pizza,491073.2149 EOS,432578.1291 USD,2022-06-19T12:30:00
252944344,1655641801,39a83f73555ff47214c64a4fe324e9cc8a0f169c8a872a70a57a1cceee1ca2c4,swap.defi,7563931.4370 EOS,6666032.2330 USD,2022-06-19T12:30:00
252945543,1655642400,ca0d736e6f7f4dd14be7e33049a3c0ec510711dd8c8c3e5610d6c58063b8aa47,danchorsmart,3286340.9295 EOS,2898842.1123 USD,2022-06-19T12:40:00
252945543,1655642400,ca0d736e6f7f4dd14be7e33049a3c0ec510711dd8c8c3e5610d6c58063b8aa47,lend.defi,1231708.4133 EOS,1082793.2693 USD,2022-06-19T12:40:00
252945543,1655642400,ca0d736e6f7f4dd14be7e33049a3c0ec510711dd8c8c3e5610d6c58063b8aa47,lend.pizza,490997.0749 EOS,432562.4356 USD,2022-06-19T12:40:00
252945543,1655642400,ca0d736e6f7f4dd14be7e33049a3c0ec510711dd8c8c3e5610d6c58063b8aa47,swap.defi,7563542.8204 EOS,6669489.8225 USD,2022-06-19T12:40:00
252946754,1655643006,86ccedc6ded499932ee5416f0d4cd1eea970dbf755a0c10a00762b3a310db168,danchorsmart,3286259.1447 EOS,2900739.6101 USD,2022-06-19T12:50:00
252946754,1655643006,86ccedc6ded499932ee5416f0d4cd1eea970dbf755a0c10a00762b3a310db168,lend.defi,1231167.8023 EOS,1087976.7047 USD,2022-06-19T12:50:00
252946754,1655643006,86ccedc6ded499932ee5416f0d4cd1eea970dbf755a0c10a00762b3a310db168,lend.pizza,490940.4880 EOS,432594.0061 USD,2022-06-19T12:50:00
252946754,1655643006,86ccedc6ded499932ee5416f0d4cd1eea970dbf755a0c10a00762b3a310db168,swap.defi,7561970.7691 EOS,6670885.2613 USD,2022-06-19T12:50:00
252947953,1655643605,d6dabd6f429cf517266951fd611db37c7ebe7168718e061f95bdba856128269e,danchorsmart,3285992.6413 EOS,2906920.1112 USD,2022-06-19T13:00:00
252947953,1655643605,d6dabd6f429cf517266951fd611db37c7ebe7168718e061f95bdba856128269e,lend.defi,1230579.6838 EOS,1089726.3907 USD,2022-06-19T13:00:00
252947953,1655643605,d6dabd6f429cf517266951fd611db37c7ebe7168718e061f95bdba856128269e,lend.pizza,490633.7201 EOS,434183.4169 USD,2022-06-19T13:00:00
252947953,1655643605,d6dabd6f429cf517266951fd611db37c7ebe7168718e061f95bdba856128269e,swap.defi,7554965.0673 EOS,6678485.1637 USD,2022-06-19T13:00:00
252949154,1655644206,a5274367a1b561ec5257aeb1aa21f860cc79c93a97f8f4fbad2c50ca9d201a76,danchorsmart,3285884.7718 EOS,2909444.8692 USD,2022-06-19T13:10:00
252949154,1655644206,a5274367a1b561ec5257aeb1aa21f860cc79c93a97f8f4fbad2c50ca9d201a76,lend.defi,1230263.7809 EOS,1086293.6802 USD,2022-06-19T13:10:00
252949154,1655644206,a5274367a1b561ec5257aeb1aa21f860cc79c93a97f8f4fbad2c50ca9d201a76,lend.pizza,490732.4025 EOS,433543.7072 USD,2022-06-19T13:10:00
252949154,1655644206,a5274367a1b561ec5257aeb1aa21f860cc79c93a97f8f4fbad2c50ca9d201a76,swap.defi,7553687.3886 EOS,6679594.8270 USD,2022-06-19T13:10:00
252950345,1655644801,6d03bda2a17006a3a8684a825a48dfbd7d68a5f2324f2c49c8b95e1d0a68cd6e,danchorsmart,3285661.5158 EOS,2914681.1260 USD,2022-06-19T13:20:00
252950345,1655644801,6d03bda2a17006a3a8684a825a48dfbd7d68a5f2324f2c49c8b95e1d0a68cd6e,lend.defi,1229400.1438 EOS,1086839.3680 USD,2022-06-19T13:20:00
252950345,1655644801,6d03bda2a17006a3a8684a825a48dfbd7d68a5f2324f2c49c8b95e1d0a68cd6e,lend.pizza,490212.1969 EOS,434067.5695 USD,2022-06-19T13:20:00
252950345,1655644801,6d03bda2a17006a3a8684a825a48dfbd7d68a5f2324f2c49c8b95e1d0a68cd6e,swap.defi,7548776.0093 EOS,6684427.1120 USD,2022-06-19T13:20:00
252951543,1655645400,eb96106dac2b667747e598bec664d144f2205da2cfb5c11bfb4d3e5265b03431,danchorsmart,3274996.7220 EOS,2883170.4527 USD,2022-06-19T13:30:00
252951543,1655645400,eb96106dac2b667747e598bec664d144f2205da2cfb5c11bfb4d3e5265b03431,lend.defi,1229397.0300 EOS,1086753.4558 USD,2022-06-19T13:30:00
252951543,1655645400,eb96106dac2b667747e598bec664d144f2205da2cfb5c11bfb4d3e5265b03431,lend.pizza,490697.8219 EOS,434289.6967 USD,2022-06-19T13:30:00
252951543,1655645400,eb96106dac2b667747e598bec664d144f2205da2cfb5c11bfb4d3e5265b03431,swap.defi,7548743.6659 EOS,6684350.8327 USD,2022-06-19T13:30:00
252952745,1655646001,74f4cf6704964932fa5fed40e3c4129d91b59121fd86b8477a12571b8c9b40cb,danchorsmart,3274752.9703 EOS,2885450.4294 USD,2022-06-19T13:40:00
252952745,1655646001,74f4cf6704964932fa5fed40e3c4129d91b59121fd86b8477a12571b8c9b40cb,lend.defi,1229628.5199 EOS,1086689.0682 USD,2022-06-19T13:40:00
252952745,1655646001,74f4cf6704964932fa5fed40e3c4129d91b59121fd86b8477a12571b8c9b40cb,lend.pizza,490718.9950 EOS,434244.1894 USD,2022-06-19T13:40:00
252952745,1655646001,74f4cf6704964932fa5fed40e3c4129d91b59121fd86b8477a12571b8c9b40cb,swap.defi,7550157.0043 EOS,6684723.1887 USD,2022-06-19T13:40:00
252953942,1655646600,fbe89b664f52f6a725c3f0f58a6c86a1c1a80b2355e51e01f2650311e0ecacf3,danchorsmart,3274743.8882 EOS,2885659.5545 USD,2022-06-19T13:50:00
252953942,1655646600,fbe89b664f52f6a725c3f0f58a6c86a1c1a80b2355e51e01f2650311e0ecacf3,lend.defi,1230079.1882 EOS,1086642.2556 USD,2022-06-19T13:50:00
252953942,1655646600,fbe89b664f52f6a725c3f0f58a6c86a1c1a80b2355e51e01f2650311e0ecacf3,lend.pizza,490852.7921 EOS,434194.4360 USD,2022-06-19T13:50:00
252953942,1655646600,fbe89b664f52f6a725c3f0f58a6c86a1c1a80b2355e51e01f2650311e0ecacf3,swap.defi,7551509.1572 EOS,6683370.5262 USD,2022-06-19T13:50:00
252955142,1655647200,b485242033ba6576021b73065473656079c30cad40e007a4a3d0bf90dbe91934,danchorsmart,3274713.6406 EOS,2880621.5530 USD,2022-06-19T14:00:00
252955142,1655647200,b485242033ba6576021b73065473656079c30cad40e007a4a3d0bf90dbe91934,lend.defi,1229725.8726 EOS,1086874.5873 USD,2022-06-19T14:00:00
252955142,1655647200,b485242033ba6576021b73065473656079c30cad40e007a4a3d0bf90dbe91934,lend.pizza,490623.1694 EOS,434238.9516 USD,2022-06-19T14:00:00
252955142,1655647200,b485242033ba6576021b73065473656079c30cad40e007a4a3d0bf90dbe91934,swap.defi,7550296.9826 EOS,6686211.5724 USD,2022-06-19T14:00:00
252956346,1655647802,595b97da0a8be8d4bc96de9adff3726d30411d953b282dd66d3580e2b2422b93,danchorsmart,3274608.5711 EOS,2890753.0895 USD,2022-06-19T14:10:00
252956346,1655647802,595b97da0a8be8d4bc96de9adff3726d30411d953b282dd66d3580e2b2422b93,lend.defi,1229738.4122 EOS,1086692.5459 USD,2022-06-19T14:10:00
252956346,1655647802,595b97da0a8be8d4bc96de9adff3726d30411d953b282dd66d3580e2b2422b93,lend.pizza,490540.9224 EOS,433517.8469 USD,2022-06-19T14:10:00
252956346,1655647802,595b97da0a8be8d4bc96de9adff3726d30411d953b282dd66d3580e2b2422b93,swap.defi,7549565.8058 EOS,6685138.3391 USD,2022-06-19T14:10:00
252957544,1655648401,6ba1b6bb40650b20fc39ba446ae269dea1766cf988c435b61425c0b070f96c24,danchorsmart,3274394.4056 EOS,2893930.5362 USD,2022-06-19T14:20:00
252957544,1655648401,6ba1b6bb40650b20fc39ba446ae269dea1766cf988c435b61425c0b070f96c24,lend.defi,1230040.2667 EOS,1090962.4092 USD,2022-06-19T14:20:00
